Date,MELI,GDOT,ENV,FLT,XROLF,QTWO,VIRT,SHOP,PYPL,SQ,BL,RDFN,PAGS,ADYEY,AVLR,EVER,FCH.L,STNE,SEZNL,BILL,LMND,NCNO,DCT,LSPD,ROOT,LU,UPST,OPEN,CLOV,AFRM,BTRS,MILE,LDI,OSCR,OLO,COMP,ALKT,COIN,FLYW,PAY,SOFI,DLO,MQ,KPLT,BHG,PAYO,INTA,WPLCF,BLND,DOMA,HOOD,HIPO,TOST,ML,RELY,AVDX,BKKT,NRDS,EXFY,NU,DAVE,BULL,ETOR,CHYM,CRCL,BLSH,KLAR,FIGR,GEMI,SLDE
2022-07-06,704.55,25.62,52.51,214.96,58.273478791164116,40.1,19.7569,33.04,73.0711,64.97,70.65,9.27,10.0779,1490.7350845041744,73.54,8.82,60.93918030828056,8.21,13.646835614581923,123.39,20.77,33.29,15.55,21.64,20.52,9.13439218081857,33.09,5.36,2.47,20.17,5.41,,1.46,4.79,11.01,4.38,13.95,51.71,20.01,14.06,5.9,27.0841,8.66,29.25,158.4,4.44,15.42,406.8586449994026,2.7,21.9,8.63,21.0,13.91,39.0,8.81,6.82,59.0,8.77,19.9,4.06,23.1648,,,,,,,,,
2022-07-07,721.62,25.78,52.49,217.64,58.58178336980306,41.33,19.6523,35.33,74.8669,68.63,74.65,9.71,10.1929,1470.4328388538916,85.63,9.31,59.61607249314416,8.52,11.693107221006565,131.78,22.07,34.3,16.12,21.67,21.24,9.131680552733183,33.74,5.65,2.59,23.61,5.67,,1.57,5.03,11.35,4.59,14.03,57.46,21.15,14.35,6.26,27.2461,9.17,31.0,166.4,4.61,16.54,418.74329319184454,2.95,23.875,9.02,23.425,14.96,41.1,9.13,7.22,64.0,9.32,20.62,4.17,22.0128,,,,,,,,,
2022-07-08,708.63,25.71,52.32,218.45,59.69002880263339,40.62,19.7482,35.57,73.2606,67.02,75.75,9.5,10.4324,1496.8425341210022,87.66,9.27,61.34231416887177,8.42,12.247976957893295,129.89,21.41,33.69,15.69,21.18,20.7,9.026889386840498,27.09,5.56,2.65,23.34,5.57,,1.66,4.97,11.25,4.55,14.05,60.29,21.33,14.21,6.19,26.1886,8.85,31.0,163.2,4.68,16.39,425.6675487130141,2.99,25.25,9.0,23.45,14.57,38.1,8.94,7.03,62.0,9.18,19.5,3.98,20.8576,,,,,,,,,
2022-07-11,659.92,25.56,51.29,214.81,56.7292802800781,39.11,19.2514,32.32,70.3075,63.23,73.7,8.48,9.8959,1465.2073501355558,85.54,9.51,60.0817111271329,7.86,10.617383693529925,126.12,19.45,32.46,14.88,19.61,18.54,8.225323827693543,27.03,5.12,2.49,21.37,5.42,,1.46,4.64,10.69,4.21,13.49,53.88,20.97,13.35,6.01,25.2836,8.6,30.0,145.6,4.48,15.62,401.22566690699347,2.79,23.0,8.34,21.25,14.03,37.5,8.5,6.89,58.5,8.75,19.07,3.77,19.3984,,,,,,,,,
2022-07-12,653.63,25.75,50.74,211.37,56.95749138338852,38.31,18.9115,32.38,71.2653,65.03,69.72,8.6,10.1929,1481.5781548037346,83.43,10.36,60.09758419612043,8.5,6.5486247212272755,122.43,19.72,31.81,14.49,19.06,18.9,8.317638791286015,26.6,5.27,2.5,22.2,5.36,,1.7,4.7,10.5,4.26,12.96,54.24,21.31,13.3,6.04,24.7311,8.23,29.75,144.8,4.5,15.09,409.1395930024991,2.72,23.95,8.4,20.525,14.39,37.2,8.6,6.59,61.0,8.66,17.8,3.95,18.2432,,,,,,,,,
2022-07-13,655.75,24.76,50.04,207.92,57.745621745892215,38.29,18.7895,32.15,71.1954,64.15,69.89,8.53,10.2983,1437.9150734554237,82.63,10.72,67.22888704121631,8.74,5.1389546284400565,122.41,20.21,30.77,14.27,18.57,18.18,8.227007446166231,25.13,5.23,2.5,20.79,5.34,,1.59,4.88,10.28,4.25,12.88,53.1,21.4,13.21,5.95,23.9785,8.03,30.75,144.0,4.47,14.91,397.4343746288158,2.68,22.5,8.36,20.3,14.46,38.7,8.39,6.35,59.75,8.48,17.86,3.98,17.9328,,,,,,,,,
2022-07-14,655.69,24.32,50.18,205.42,58.78264390309737,37.99,18.3363,30.67,69.3896,62.42,65.93,8.43,9.6564,1406.9324784612304,81.34,10.33,65.48819551548226,8.08,5.128551184290438,117.2,19.03,29.79,13.94,18.26,18.72,7.784311761170106,24.18,4.96,2.44,21.82,5.21,,1.63,4.73,9.9,3.91,12.08,53.42,21.52,13.01,5.91,22.9115,7.78,29.5,137.6,4.91,14.72,389.13275596156126,2.65,21.425,8.24,19.725,13.7,36.6,8.45,6.43,60.0,7.87,17.25,3.82,18.6208,,,,,,,,,
2022-07-15,689.99,25.18,50.86,209.67,58.65887628235615,39.35,18.6152,31.27,73.7395,65.98,68.5,8.74,9.9725,1523.0024213075062,84.53,10.52,65.1195832346673,8.59,5.2924791086350975,122.22,19.67,30.35,14.41,18.5,18.72,7.729116222760291,25.73,5.12,2.49,23.06,5.34,,1.59,4.84,10.18,4.07,12.83,53.79,21.6,13.5,6.29,24.1214,8.5,30.25,144.0,5.54,14.89,404.21501302391664,2.95,20.425,8.41,20.65,13.99,39.6,8.73,6.59,61.5,8.25,17.5,3.85,19.2,,,,,,,,,
2022-07-18,691.84,25.53,50.28,212.39,59.974110914293504,38.36,18.6762,32.54,73.959,66.27,61.38,8.89,10.212,1572.167562633127,82.88,10.995,65.38278649548265,8.65,5.307262569832402,125.16,18.74,30.13,14.14,18.66,18.54,7.9764682016431685,26.1,5.03,2.47,23.84,5.27,,1.55,4.9,10.69,4.02,13.03,58.67,20.64,13.6,6.35,25.2074,8.65,30.25,140.0,5.31,14.06,414.52686638136,2.81,20.125,8.62,20.775,14.03,41.7,8.82,6.61,63.5,8.46,19.66,3.89,18.9152,,,,,,,,,
2022-07-19,724.75,26.78,52.49,219.15,57.07485339772336,40.56,19.0335,34.37,77.5607,69.25,61.83,9.61,10.6527,1613.4574087329995,85.45,11.32,61.775600430158924,9.27,5.374266988616765,126.32,19.71,31.03,13.87,19.48,18.9,8.04172205747009,28.29,5.53,2.62,26.03,5.4,,1.67,5.12,11.0,4.15,13.42,65.83,21.59,13.97,6.62,26.503,8.92,32.5,147.2,5.46,14.36,478.91026406978136,2.93,19.75,9.03,20.75,14.56,43.8,9.56,6.82,66.5,8.79,19.46,4.07,18.2848,,,,,,,,,
2022-07-20,779.68,26.95,53.91,220.63,60.36644165863067,42.28,18.99,38.49,80.0549,74.78,65.03,10.04,11.0646,1624.7964169381107,91.35,11.54,62.41747689353019,9.5,5.627496900399504,138.75,21.17,33.64,14.51,21.02,19.62,7.703074104234528,28.68,5.66,2.69,29.67,5.68,,1.74,5.23,12.26,4.15,13.97,75.27,22.81,14.1,6.97,27.2175,9.35,31.5,145.6,5.58,15.42,504.3812267434882,3.17,21.15,9.41,20.0,15.24,47.1,9.8,7.12,75.25,9.22,19.85,4.62,21.92,,,,,,,,,
2022-07-21,789.2,27.11,54.89,220.91,62.71656271656272,43.59,19.3037,40.4,82.5591,74.76,67.71,9.81,10.8156,1700.6649616368288,91.86,11.85,59.32000478869866,9.52,6.583506583506583,137.88,20.76,34.0,14.89,21.4,19.62,7.82148337595908,28.45,5.61,2.8,29.75,5.8,,1.71,5.27,12.12,3.84,13.92,73.98,23.01,14.23,7.04,26.7412,9.31,32.25,147.2,5.51,15.78,510.2358434095534,3.16,19.85,9.41,20.6,15.2,46.5,9.54,6.93,73.5,9.24,19.75,4.53,22.5664,,,,,,,,,
2022-07-22,763.92,26.61,55.38,218.79,63.18049591356144,44.18,19.3734,37.35,80.8631,71.8,65.35,9.3,10.4324,1656.4542483660134,89.37,11.55,56.62188099808062,9.17,7.895830447430393,129.57,19.14,32.6,14.22,20.29,18.18,7.553002450980394,26.03,5.17,2.65,26.77,5.53,,1.66,5.1,11.87,3.67,13.44,70.82,22.93,13.91,6.62,25.4741,8.96,31.75,136.8,5.53,15.09,519.5537428023033,3.04,17.975,9.08,19.4,14.68,46.2,9.36,6.72,67.25,8.86,19.05,4.22,20.2592,,,,,,,,,
2022-07-25,762.78,26.39,55.6,220.13,62.76773296244785,42.45,19.4431,36.71,81.4617,71.43,64.06,9.14,10.5186,1690.892364305428,87.54,11.37,56.281467274035,9.26,6.870653685674549,125.75,19.39,31.4,13.91,19.09,19.08,7.6556271082490035,24.6,4.94,2.6,26.17,5.39,,1.56,5.14,11.8,3.63,13.57,67.07,22.16,13.9,6.46,25.3408,8.9,31.75,135.2,5.4,15.03,508.63102373531524,2.66,19.25,8.89,20.15,14.37,44.1,9.26,6.59,64.75,8.84,18.58,4.16,18.6496,,,,,,,,,
2022-07-26,727.79,25.93,54.97,217.63,61.848587884255075,40.94,19.3473,31.55,76.8623,66.39,61.62,8.63,9.9534,1579.7673242286291,83.02,11.43,56.057866184448464,8.8,9.492748594823398,120.2,18.77,30.12,13.59,17.91,18.18,7.560849772382398,22.66,4.65,2.53,23.1,5.26,,1.58,5.25,10.5,3.5,13.58,52.93,21.18,13.42,6.14,24.6739,8.71,29.75,136.8,5.3,14.54,503.79746835443035,2.51,17.55,8.43,19.025,13.95,41.7,9.26,6.58,61.0,8.64,18.26,3.79,20.0352,,,,,,,,,
2022-07-27,791.67,27.04,56.25,221.32,62.645968813369706,42.92,19.9225,35.24,86.2207,72.76,63.46,8.85,10.4803,1707.142857142857,87.81,11.47,51.75734232065479,9.77,18.732955737361024,128.85,19.62,31.42,14.09,19.35,18.9,7.674183673469388,24.77,4.75,2.67,26.04,5.68,,1.67,5.43,10.6,3.73,14.0,58.83,22.51,14.22,6.44,26.2458,9.35,34.25,136.8,5.33,14.91,525.6379393355802,2.52,18.675,8.9,21.15,15.05,45.6,9.6,6.94,67.0,8.93,18.59,4.04,23.36,,,,,,,,,
2022-07-28,803.75,27.85,57.52,219.79,63.51445732644224,43.48,20.1839,35.91,85.662,74.68,63.41,8.96,10.4707,1738.3768352365416,87.27,10.62,46.825589880807584,9.66,27.07081994691996,132.4,19.84,31.67,14.11,20.84,19.44,7.477059543230016,24.37,5.04,2.76,25.83,6.1,,1.77,5.34,10.68,3.87,13.88,62.25,23.34,14.65,6.3,26.1982,9.55,34.0,139.2,5.39,14.99,549.3797129652152,2.51,18.5,9.11,22.05,15.97,45.3,9.49,7.14,69.5,8.68,19.24,4.21,23.0368,,,,,,,,,
2022-07-29,813.71,28.1,58.27,220.09,64.96437054631828,43.9,20.3321,34.83,86.3304,76.06,63.22,8.7,10.3941,1783.3418497700561,87.42,10.45,45.039561777236756,9.58,21.76889758278608,135.08,18.85,32.29,13.8,21.45,18.9,7.303219213081246,24.33,4.91,2.8,26.84,6.45,,1.78,5.4,10.71,3.82,13.92,62.96,23.46,14.55,6.31,26.4649,9.59,32.5,134.4,5.34,15.17,573.5849056603773,2.64,18.55,9.05,21.35,15.98,47.1,9.53,7.22,70.25,8.68,19.96,4.21,22.08,,,,,,,,,
2022-08-01,813.97,27.69,57.48,222.51,65.04179251246751,44.53,20.1752,36.44,88.3607,77.81,63.33,8.52,10.2887,1804.8029556650245,88.08,9.75,45.017642048911064,9.42,24.288824892884733,134.67,20.51,32.37,13.99,22.11,18.9,7.141830870279145,23.94,4.79,2.92,27.17,6.31,,1.79,5.35,11.0,3.86,13.92,62.7,23.01,14.95,6.36,26.5792,10.04,33.25,142.4,5.24,14.76,572.332400535345,2.67,18.225,9.04,21.425,15.89,45.0,9.91,7.07,70.5,8.34,20.25,4.05,20.3328,,,,,,,,,
2022-08-02,837.59,27.65,57.01,223.02,64.75676423776902,46.11,20.2711,37.74,89.4233,79.09,64.34,8.7,10.4228,1778.9976618887872,90.4,9.73,43.38235294117647,9.48,27.873503563767215,136.35,20.97,33.21,14.12,22.6,21.06,7.264613195079801,25.44,4.85,3.1,28.15,6.39,,1.87,5.52,11.79,3.85,14.42,67.23,23.17,16.62,6.41,27.3318,10.68,33.75,154.4,5.35,15.48,550.2450980392157,2.89,18.475,9.23,21.2,15.94,48.6,10.2,7.24,72.75,8.56,20.38,4.09,21.12,,,,,,,,,
2022-08-03,890.87,28.6,58.13,225.79,67.31503994442515,47.9,20.4889,41.93,97.6942,88.07,66.93,8.8,11.7161,1820.0853832079688,92.5,10.42,42.987249544626586,10.5,28.77387981938173,143.41,22.12,35.58,14.35,24.48,22.86,7.200447245375075,29.06,5.21,3.08,31.89,6.79,,1.95,5.88,13.71,3.97,14.66,80.81,24.86,18.11,8.23,27.4842,11.21,35.75,160.0,5.54,15.9,568.1845780206435,2.96,19.125,10.31,20.75,16.7,54.6,10.51,7.88,76.0,8.88,20.42,4.45,23.584,,,,,,,,,
2022-08-04,1034.83,28.3,57.74,223.01,68.00027880393112,46.16,21.404,41.02,96.7563,89.7,67.62,9.08,14.3984,1850.4098360655737,94.12,11.33,43.092983733916,11.07,27.678260263469713,141.44,23.31,35.65,14.0,21.54,23.76,7.210040983606556,28.33,4.7,2.97,32.55,6.77,,1.87,5.9,14.05,3.91,15.52,88.9,24.66,12.97,8.23,28.9323,10.96,37.5,160.0,5.65,16.03,570.5268268997329,3.02,20.4,10.88,20.875,16.88,58.5,11.71,8.04,78.5,8.82,20.9,4.67,25.28,,,,,,,,,
2022-08-05,1024.81,24.52,54.9,226.63,65.67164179104478,43.92,21.0554,40.81,95.1002,87.73,67.27,10.38,14.0248,1779.8370672097758,95.55,11.48,44.19452887537994,11.07,27.045328911000553,142.46,24.07,35.56,13.8,21.81,24.84,6.768737270875763,29.6,5.72,3.26,33.4,6.8,,1.85,6.24,13.46,4.1,14.29,93.05,24.56,13.11,7.96,29.9612,10.57,37.0,164.0,5.58,15.72,563.161094224924,2.96,18.45,10.4,21.25,16.56,63.9,11.23,7.98,78.75,9.44,20.96,4.49,24.96,,,,,,,,,
2022-08-08,1024.25,24.4,56.72,227.38,65.6975118814649,45.04,21.3343,39.77,96.038,85.5,66.5,12.09,14.5996,1855.8172733761598,91.86,11.1,44.07863000482392,11.66,26.558568632932623,147.93,25.11,37.24,14.14,23.38,24.66,6.761802793922708,32.27,5.89,3.4,34.9,6.96,,1.93,6.43,13.23,4.6,14.93,98.02,24.18,12.9,7.98,29.8183,10.91,38.25,162.4,5.62,15.94,586.7100820067535,3.23,19.275,10.68,21.075,17.64,66.9,11.15,8.4,81.25,9.81,21.67,4.75,22.88,,,,,,,,,
2022-08-09,995.5,23.47,57.48,225.12,67.88549937317175,43.69,21.038,36.75,94.2621,81.13,65.39,11.07,14.5996,1822.5081699346406,91.77,9.97,43.50453172205438,11.37,26.466081626967547,144.92,28.11,36.55,13.75,21.91,18.54,6.485396241830067,28.45,5.43,2.79,32.58,6.87,,1.84,6.32,12.53,4.4,15.12,87.68,23.63,11.06,7.39,28.1321,10.38,36.25,155.2,5.48,15.58,581.0271903323263,2.93,17.5,10.1,21.15,16.98,64.2,11.49,8.4,78.25,9.71,21.91,4.25,22.4,,,,,,,,,
2022-08-10,1064.23,23.72,59.08,224.49,66.4094577375053,46.29,21.0206,40.61,98.6819,88.84,69.87,11.625,15.6629,1905.2523171987643,91.82,10.6,42.74329872011591,11.94,25.959224125725612,162.51,28.66,39.08,14.3,24.14,17.766,6.845417095777549,33.5,5.94,3.07,36.78,7.3,,1.92,6.48,13.23,4.74,15.52,94.14,26.65,11.16,7.81,30.0374,11.05,35.0,136.8,5.65,16.32,617.0007244626902,3.16,21.875,10.58,22.5,18.46,67.5,11.69,8.78,79.0,9.96,23.54,4.42,23.8208,,,,,,,,,
2022-08-11,1032.47,23.54,59.17,226.76,68.99957368196674,46.5,21.5957,40.42,98.8814,85.99,67.92,11.96,13.9673,1908.5843995047462,91.65,10.36,43.60039081582805,11.31,26.325138553360805,150.57,30.41,37.08,14.07,23.6,18.18,6.890321914981428,31.71,5.99,3.11,36.97,7.51,,2.08,6.52,12.99,4.65,15.88,84.0,24.87,11.09,7.42,28.2464,8.34,38.0,140.8,5.68,16.16,635.5642403517343,3.02,23.45,10.51,23.825,18.15,61.2,11.67,8.55,81.75,9.87,24.3,4.08,27.4816,,,,,,,,,
2022-08-12,1081.08,23.63,60.51,227.66,67.48094865038102,47.7,22.1622,40.76,100.8668,87.95,69.76,12.76,14.3313,1894.121268082487,92.25,10.4,42.505183558970614,12.06,23.95128552097429,157.64,32.02,37.09,14.11,23.5,17.1,6.403200984918437,34.76,6.3,3.3,39.19,7.84,,2.04,7.77,8.26,4.7,15.66,90.49,26.27,11.25,7.65,28.5512,8.505,39.75,157.6,6.7,16.65,655.4457860714722,3.04,24.425,10.93,24.95,19.64,62.4,11.98,8.85,87.75,10.93,21.46,4.25,21.3472,,,,,,,,,
2022-08-15,1082.66,23.39,59.88,227.53,67.2940515485638,47.15,22.0751,39.84,101.2759,86.72,70.17,11.89,14.6283,1892.084137790875,92.06,10.59,42.935112189205576,12.1,21.883559238710586,159.47,30.89,36.6,14.1,22.43,19.22,6.373742505842903,33.08,6.01,3.25,38.42,7.66,,1.72,7.95,8.4,4.68,15.68,91.97,27.16,11.33,7.62,28.637,8.57,39.0,157.6,6.88,16.57,650.0909642207398,2.76,25.25,11.01,24.75,19.17,72.0,11.91,9.07,84.5,11.13,22.84,4.68,18.88,,,,,,,,,
2022-08-16,1053.75,23.35,59.94,231.82,67.9589830032308,47.29,22.2668,39.58,101.8446,85.88,69.11,12.64,14.2739,1819.1435255823417,92.0,9.77,43.70629370629371,11.79,18.415507796038767,154.64,30.73,35.93,13.79,22.52,19.66,6.253280439426304,36.28,5.68,3.21,39.91,7.63,,1.81,7.85,8.13,4.45,15.68,90.39,28.11,11.48,7.58,28.637,8.2,38.25,154.4,6.8,16.35,654.6901374487582,3.55,25.5,10.9,23.7,20.64,72.6,11.79,8.86,80.75,11.18,22.65,5.52,19.936,,,,,,,,,
2022-08-17,997.9,22.71,58.83,232.0,67.65806988352746,45.62,22.2145,37.3,99.1907,80.33,74.35,11.82,14.0248,1839.7475055996745,91.85,9.45,47.181224292281634,11.72,19.100110926234056,151.38,29.43,34.13,13.48,20.77,20.27,6.274893097128895,33.01,5.085,3.18,37.39,7.45,,1.76,7.79,7.54,3.96,15.16,85.44,27.15,11.23,6.88,27.4366,7.79,36.75,144.8,6.76,15.36,658.1175901282361,3.42,21.625,10.42,23.0,19.49,65.1,11.35,8.64,76.75,10.97,22.07,5.08,19.68,,,,,,,,,
2022-08-18,977.52,22.6,58.84,236.31,62.72054244793468,45.57,22.1274,36.86,99.6297,79.72,73.8,11.37,13.747,1755.4232670769854,91.8,9.59,53.24018308841243,11.66,22.348301390714727,149.4,28.42,34.5,13.88,20.75,17.13,6.155584703864394,31.13,5.06,3.14,35.75,7.38,,1.72,7.75,7.82,4.06,15.15,83.47,26.96,11.35,6.68,28.5607,8.08,35.25,152.8,6.68,15.24,652.3729221874247,3.29,21.7,10.17,24.325,18.85,61.2,11.38,8.65,73.5,11.2,22.5,5.04,19.1648,,,,,,,,,
2022-08-19,909.76,22.0,57.82,235.08,61.03931811932911,43.23,21.7178,34.2,96.3373,74.36,71.39,10.05,12.2908,1623.645122440787,91.81,9.27,48.92601431980908,9.06,20.765740995325817,174.29,25.23,33.38,13.15,20.16,14.71,6.201124046567644,28.46,4.75,2.93,30.92,7.05,,1.66,7.21,7.56,3.62,14.94,74.06,25.81,10.84,6.33,27.4271,7.56,33.0,143.2,6.35,14.75,616.2291169451074,3.1,20.0,9.26,22.625,18.37,53.7,10.88,8.42,66.75,10.69,20.89,4.65,18.1696,,,,,,,,,
2022-08-22,878.09,21.45,55.63,229.23,60.27642164615279,41.5,21.221,33.18,93.3642,73.01,70.29,9.445,12.1663,1591.3700536886058,91.92,8.99,45.615693689435126,8.72,19.074468816612804,162.91,23.07,32.23,12.9,19.29,13.85,6.313879498906343,26.84,4.75,2.93,29.49,6.88,,1.63,6.98,7.68,3.34,14.45,71.47,25.33,11.04,6.1,28.2178,7.47,29.5,133.6,6.24,14.94,587.4497754667927,2.85,19.0,9.04,21.1,18.17,48.6,11.09,8.05,63.25,10.38,20.04,4.53,16.2912,,,,,,,,,
2022-08-23,887.04,20.91,55.71,228.27,59.73800942611589,40.87,20.8898,32.47,92.985,70.94,68.85,9.48,13.4213,1572.3257900508422,91.9,8.97,43.53453347452641,9.35,18.04130856667591,163.9,22.16,31.9,12.28,19.35,14.31,6.393081447512709,26.65,4.65,2.87,29.32,6.8,,1.61,7.0,7.9,3.21,14.71,71.18,25.38,11.29,6.17,24.3024,7.35,27.875,133.6,6.27,14.57,559.4775855983056,2.88,17.725,9.18,22.175,18.44,48.3,11.09,7.88,65.0,10.35,19.66,4.56,15.76,,,,,,,,,
2022-08-24,898.0,20.68,54.9,229.41,60.204504628989916,41.9,20.9247,33.29,93.5437,72.62,70.69,9.4,14.6379,1662.9123891159174,92.0,9.01,44.72843450479233,9.9,18.509050711620837,172.13,23.13,32.47,12.12,19.82,15.38,6.640586065982258,26.85,4.62,2.93,30.23,6.86,,1.63,7.09,7.97,3.28,14.99,71.48,25.75,11.72,6.45,25.4646,7.74,28.25,132.8,6.54,14.95,571.8849840255592,2.99,17.675,9.32,22.1,19.65,50.1,11.44,8.18,66.75,10.85,19.27,4.95,16.7104,,,,,,,,,
2022-08-25,919.18,21.52,55.18,232.94,61.47563869886918,42.64,20.9073,34.34,96.4969,74.63,71.35,9.57,14.4176,1663.2754837422701,92.23,9.14,44.81132075471698,9.99,18.03713527851459,177.31,24.38,33.62,12.44,20.58,14.57,6.769698783163775,28.11,4.81,3.03,31.23,7.01,,1.68,7.25,7.91,3.26,15.25,71.37,26.22,12.23,6.69,26.3792,7.63,29.0,138.4,6.81,15.33,568.0424528301887,3.15,19.4,9.81,24.775,19.85,51.0,11.5,8.63,69.75,11.04,19.56,4.99,17.2736,,,,,,,,,
2022-08-26,877.8,21.1,53.81,221.38,60.65325248070562,40.35,20.3756,32.42,92.4862,68.87,68.44,9.02,15.9982,1596.0944505330278,91.82,8.88,43.75073903275393,9.6,17.151323042998897,167.66,22.34,31.83,12.05,19.42,13.37,6.793464182524659,25.21,4.61,2.85,24.57,6.61,,1.63,7.03,7.7,3.25,14.73,66.74,25.14,11.83,6.18,24.9502,7.31,27.5,128.0,6.37,14.36,572.4252098853021,3.1,17.225,9.38,25.5,18.72,47.1,10.82,8.25,65.75,10.47,18.39,4.94,16.928,,,,,,,,,
2022-08-29,875.17,20.52,53.31,218.3,57.3667495167081,39.72,20.3844,31.94,92.4463,67.75,67.27,8.77,14.7145,1574.7275817254824,91.48,8.79,43.75073903275393,9.54,16.0038663352665,162.69,21.71,31.56,11.97,19.29,12.77,6.364190742777167,25.52,4.49,2.75,23.99,6.6,,1.59,6.98,7.77,3.18,14.53,66.34,25.11,11.78,6.0,24.2547,7.41,27.25,125.6,6.35,14.3,572.4252098853021,2.98,17.175,9.38,26.25,18.69,49.2,11.05,8.02,65.25,10.14,18.11,4.92,16.1312,,,,,,,,,
2022-08-30,862.1,20.36,53.83,215.41,57.96902836782238,40.76,20.2275,31.36,91.5883,69.05,67.56,8.49,14.5038,1573.8033246545162,92.32,8.65,39.15133044191771,9.51,16.534192133753596,166.28,22.42,31.16,12.18,19.22,12.69,6.406268776286802,25.03,4.46,2.66,23.54,6.73,,1.62,6.82,7.81,3.11,14.5,67.03,25.0,11.6,5.91,23.5974,7.63,26.75,124.0,6.52,14.2,568.86648693002,3.04,15.15,9.47,25.75,18.64,45.6,11.12,7.88,63.5,10.27,17.68,4.89,16.0064,,,,,,,,,
2022-08-31,855.36,20.29,52.37,212.53,60.02051983584132,39.72,20.2187,31.65,93.2245,68.91,67.94,8.19,14.887,1554.1696006437983,91.59,8.65,38.07136194029851,9.48,17.41450068399453,161.88,22.12,31.54,11.9,19.14,12.39,6.85906850417463,25.9,4.33,2.61,23.43,6.76,,1.65,6.63,7.81,2.86,14.5,66.8,24.86,11.91,5.92,23.6927,7.79,28.5,120.8,6.62,14.49,567.6305970149255,3.15,15.075,9.55,24.25,18.93,42.9,11.0,7.79,64.75,10.39,18.13,4.9,16.48,,,,,,,,,
2022-09-01,858.79,20.04,52.12,211.61,57.9108124618204,38.19,20.4741,31.27,92.4463,68.75,65.04,8.08,14.4463,1475.8826454500247,91.82,8.35,35.954534910693575,9.19,16.50716079549311,149.87,22.87,29.36,11.78,18.22,11.4,6.501939333664843,25.95,4.28,2.5,23.16,6.41,,1.69,6.11,7.62,2.81,14.27,65.53,23.92,11.6,5.85,23.464,7.34,27.0,119.2,6.68,14.1,549.4084899095337,3.05,14.7,9.63,24.1,18.53,45.0,10.72,7.73,64.75,10.28,17.16,4.9,15.9872,,,,,,,,,
2022-09-02,855.91,20.01,51.23,209.12,56.77994960158006,38.81,19.8841,30.11,90.9198,66.33,65.67,7.81,14.4463,1513.4866129192794,91.98,8.54,35.22346691303846,8.9,15.916365865286386,149.64,21.87,32.16,11.79,17.76,11.17,6.445008460236887,24.38,4.1,2.41,22.45,6.41,,1.71,5.83,7.59,2.75,14.14,65.26,23.35,11.42,5.74,22.9686,7.16,28.25,114.4,6.72,13.85,553.7590945836702,3.03,14.725,9.45,22.45,18.39,43.2,10.58,7.64,64.0,9.76,16.39,4.94,15.136,,,,,,,,,
2022-09-06,857.93,19.77,51.41,209.04,56.715613633301906,37.99,19.0387,29.84,91.4037,65.3,66.08,7.32,13.8811,1479.1996830427893,91.84,8.58,41.57992135091372,8.26,14.973730297723295,148.91,22.35,31.53,11.71,17.65,10.87,6.073692551505546,24.53,4.21,2.36,22.3,6.42,,1.61,5.52,7.66,2.82,14.64,62.78,24.16,11.68,5.65,22.921,7.21,30.0,119.2,6.29,13.73,565.2324774462179,2.99,13.5,9.57,23.4,18.36,42.9,10.99,7.97,65.0,10.36,16.4,4.72,15.6064,,,,,,,,,
2022-09-07,887.69,20.62,51.98,212.37,56.955256210654575,39.63,19.3997,30.98,94.751,67.82,68.56,7.59,14.3409,1499.899979995999,91.91,9.12,41.84413491423967,8.76,14.661883165233872,156.38,23.81,33.2,11.77,17.76,10.97,6.164432886577315,26.65,4.41,2.49,23.06,6.66,,1.66,5.73,7.88,2.91,15.64,68.25,25.03,12.06,5.82,23.6641,7.51,31.25,127.2,6.55,14.7,564.0612409347301,3.07,14.45,9.85,25.75,19.08,44.4,11.15,8.14,66.75,11.23,17.05,4.98,15.6576,,,,,,,,,
2022-09-08,922.54,20.4,52.02,213.8,58.988726118949565,40.36,19.6639,31.94,95.9482,70.59,70.81,8.0,14.0823,1454.5636309107267,91.7,9.0,43.37057942633337,8.74,15.520151218524267,161.45,24.31,34.09,11.65,18.64,11.0,6.036589023293012,26.76,4.55,2.53,23.7,6.69,,1.66,5.8,8.35,2.96,16.05,73.08,25.62,12.01,6.19,24.0832,7.38,31.25,129.6,6.52,15.95,590.4849671696809,3.04,14.65,10.1,25.5,20.38,43.5,11.36,8.02,66.75,11.24,17.18,5.06,15.3664,,,,,,,,,
2022-09-09,970.99,21.21,53.25,220.46,60.48850574712644,41.94,19.8752,34.81,96.0081,74.29,73.21,8.49,15.3372,1493.7242695049704,91.99,8.79,42.57402926604448,9.45,16.76929392446634,167.39,25.5,35.94,11.95,20.11,11.7,6.204237373230244,27.53,4.88,2.62,26.25,7.04,,1.78,6.24,8.34,3.2,16.19,80.87,26.67,12.46,6.33,25.2931,7.85,32.75,130.4,6.67,17.05,615.9695817490494,3.08,14.275,10.6,26.0,21.44,43.2,11.75,8.59,74.0,11.26,17.48,5.39,15.5744,,,,,,,,,
